"titleInfo.title","subject.topic","language.languageTerm"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life architecture [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] conversation [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Rose Garden [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
